Customer ID,City,Customer Last Name,Market,Region,Segment,State,Country,Customer First Name,Postal Code
AC-660,Berrechid,chung,(Africa),Africa,Consumer,Chaouia-Ouardigha,Morocco,anna,
MH-8025,Berrechid,huthwaite,(Africa),Africa,Consumer,Chaouia-Ouardigha,Morocco,michelle,
DB-2970,Bertoua,budd,(Africa),Africa,Corporate,Est,Cameroon,darren,
AH-690,Beykoz,häberlin,(EMEA),EMEA,Corporate,Istanbul,Turkey,anna,
RS-19420,Bezerros,sperren,(LATAM),South,Corporate,Pernambuco,Brazil,ricardo,
DW-13540,Bezerros,weiss,(LATAM),South,Consumer,Pernambuco,Brazil,don,
RW-19690,Bhatinda,waldorf,(APAC),Central Asia,Consumer,Punjab,India,robert,
AS-10630,Bhatpara,steele,(APAC),Central Asia,Home Office,West Bengal,India,ann,
SV-20815,Bhatpara,van,(APAC),Central Asia,Corporate,West Bengal,India,stuart,
EG-13900,Bhavnagar,grady,(APAC),Central Asia,Consumer,Gujarat,India,emily,
BS-11665,Bhavnagar,stugart,(APAC),Central Asia,Consumer,Gujarat,India,brian,
IL-15100,Bhilai,liston,(APAC),Central Asia,Consumer,Chhattisgarh,India,ivan,
SC-20020,Bhopal,craven,(APAC),Central Asia,Consumer,Madhya Pradesh,India,sam,
JG-15115,Bhopal,garza,(APAC),Central Asia,Consumer,Madhya Pradesh,India,jack,
CC-12100,Bhubaneswar,cunningham,(APAC),Central Asia,Home Office,Odisha,India,chad,
AG-10525,Bielefeld,gerbode,(EU),Central,Corporate,North Rhine-Westphalia,Germany,andy,
CS-12400,Bielefeld,schild,(EU),Central,Home Office,North Rhine-Westphalia,Germany,christopher,
SH-20635,Bijie,holloman,(APAC),North Asia,Corporate,Guizhou,China,stefanie,
LT-16765,Bikaner,tron,(APAC),Central Asia,Consumer,Rajasthan,India,larry,
BG-11695,Binjai,gillingham,(APAC),Southeast Asia,Corporate,Sumatera Utara,Indonesia,brooke,
NB-18580,Birmingham,brennan,(EU),North,Corporate,England,United Kingdom,nicole,
JR-16210,Birmingham,ritter,(EU),North,Corporate,England,United Kingdom,justin,
SW-20350,Birmingham,wendt,(EU),North,Home Office,England,United Kingdom,sean,
BT-1395,Birobidzhan,tyler,(EMEA),EMEA,Corporate,Yevrey,Russia,bill,
TA-11385,Bishkek,ashbrook,(EMEA),EMEA,Home Office,Bishkek,Kyrgyzstan,tom,
TG-11310,Bishkek,gnade,(EMEA),EMEA,Consumer,Bishkek,Kyrgyzstan,toby,
RH-9555,Bishkek,hightower,(EMEA),EMEA,Consumer,Bishkek,Kyrgyzstan,ritsa,
SH-10395,Bishkek,hopkins,(EMEA),EMEA,Consumer,Bishkek,Kyrgyzstan,shahid,
NK-8490,Bissau,knudson,(Africa),Africa,Home Office,Bissau,Guinea-Bissau,neil,
TS-11340,Bissau,swindell,(Africa),Africa,Consumer,Bissau,Guinea-Bissau,toby,
KN-16390,Blackpool,nockton,(EU),North,Corporate,England,United Kingdom,katherine,
TW-21025,Blackpool,willingham,(EU),North,Home Office,England,United Kingdom,tamara,
RC-9960,Blagoveshchensk,crowe,(EMEA),EMEA,Consumer,Amur,Russia,ryan,
SH-10635,Blagoveshchensk,holloman,(EMEA),EMEA,Corporate,Bashkortostan,Russia,stefanie,
SR-10740,Blagoveshchensk,roelle,(EMEA),EMEA,Home Office,Amur,Russia,steven,
CL-1890,Bloemfontein,ludwig,(Africa),Africa,Consumer,Free State,South Africa,carl,
PF-19165,Bloomington,fox,(US),Central,Consumer,Illinois,United States,philip,61701
PJ-18835,Bochum,jones,(EU),Central,Corporate,North Rhine-Westphalia,Germany,patrick,
BM-11785,Bochum,mills,(EU),Central,Consumer,North Rhine-Westphalia,Germany,bryan,
EP-13915,Bochum,phan,(EU),Central,Consumer,North Rhine-Westphalia,Germany,emily,
MK-18160,Bogor,kennedy,(APAC),Southeast Asia,Consumer,Jawa Barat,Indonesia,mike,
HL-15040,Bogor,lopez,(APAC),Southeast Asia,Consumer,Jawa Barat,Indonesia,hunter,
TC-20980,Bogotá,chand,(LATAM),South,Corporate,Bogota,Colombia,tamara,
PF-19120,Bogotá,fuller,(LATAM),South,Consumer,Bogota,Colombia,peter,
PS-18970,Bogotá,stevenson,(LATAM),South,Home Office,Bogota,Colombia,paul,
RS-9420,Boksburg,sperren,(Africa),Africa,Corporate,Gauteng,South Africa,ricardo,
DH-13075,Bologna,hallsten,(EU),South,Corporate,Emilia-Romagna,Italy,dave,
SW-20455,Bologna,weien,(EU),South,Consumer,Emilia-Romagna,Italy,shaun,
DK-12985,Bolton,koutras,(EU),North,Consumer,England,United Kingdom,darren,
BB-990,Bolu,blumstein,(EMEA),EMEA,Corporate,Bolu,Turkey,barry,
PJ-8835,Bolu,jones,(EMEA),EMEA,Corporate,Bolu,Turkey,patrick,
SV-10815,Bolu,van,(EMEA),EMEA,Corporate,Bolu,Turkey,stuart,
HD-14785,Bom Jesus da Lapa,dahlen,(LATAM),South,Home Office,Bahia,Brazil,harold,
LW-16990,Bom Jesus da Lapa,williams,(LATAM),South,Corporate,Bahia,Brazil,lindsay,
BK-11260,Bonn,kampe,(EU),Central,Consumer,North Rhine-Westphalia,Germany,berenike,
DK-3375,Borazjan,kane,(EMEA),EMEA,Consumer,Bushehr,Iran,dennis,
GB-4530,Bornova,bell,(EMEA),EMEA,Corporate,Izmir,Turkey,george,
KH-6690,Bornova,hastings,(EMEA),EMEA,Corporate,Izmir,Turkey,kristen,
AJ-960,Bornova,jones,(EMEA),EMEA,Consumer,Izmir,Turkey,astrea,
DM-3345,Bornova,monton,(EMEA),EMEA,Corporate,Izmir,Turkey,denise,
SC-10305,Borujerd,christensen,(EMEA),EMEA,Consumer,Lorestan,Iran,sean,
BS-1800,Botosani,spruell,(EMEA),EMEA,Home Office,Botosani,Romania,bryan,
BE-1335,Bouake,eplett,(Africa),Africa,Home Office,Vallee Du Bandama,Cote d'Ivoire,bill,
RP-9390,Bouake,pölking,(Africa),Africa,Consumer,Vallee Du Bandama,Cote d'Ivoire,resi,
VS-21820,Boulogne-Billancourt,sundaresam,(EU),Central,Consumer,Ile-de-France,France,vivek,
CW-11905,Bozeman,weiss,(US),West,Home Office,Montana,United States,carl,59715
PJ-19015,Bradford,johnson,(EU),North,Consumer,England,United Kingdom,pauline,
SE-10110,Braila,engle,(EMEA),EMEA,Consumer,Braila,Romania,sanjit,
EJ-13720,Brasília,jacobs,(LATAM),South,Consumer,Federal District,Brazil,ed,
SF-10065,Brasov,flanagan,(EMEA),EMEA,Consumer,Brasov,Romania,sandra,
SJ-10215,Brasov,jordon,(EMEA),EMEA,Consumer,Brasov,Romania,sarah,
KW-6570,Brasov,williams,(EMEA),EMEA,Consumer,Brasov,Romania,kelly,
AR-345,Bratsk,russell,(EMEA),EMEA,Corporate,Irkutsk,Russia,alex,
DE-13255,Bremen,eno,(EU),Central,Home Office,Bremen,Germany,deanra,
JF-15415,Bremen,ferguson,(EU),Central,Consumer,Bremen,Germany,jennifer,
KH-6360,Brest,hughes,(EMEA),EMEA,Consumer,Brest,Belarus,katherine,
JK-5730,Brest,kamberova,(EMEA),EMEA,Consumer,Brest,Belarus,joe,
ML-7410,Brest,laware,(EMEA),EMEA,Consumer,Brest,Belarus,maris,
ES-4020,Brest,smith,(EMEA),EMEA,Consumer,Brest,Belarus,erica,
JK-15640,Bridgetown,kriz,(LATAM),Caribbean,Home Office,Saint Michael,Barbados,jim,
MW-18220,Bridgetown,webber,(LATAM),Caribbean,Consumer,Saint Michael,Barbados,mitch,
KF-16285,Brighton,ferguson,(EU),North,Home Office,England,United Kingdom,karen,
SB-20170,Brisbane,bern,(APAC),Oceania,Consumer,Queensland,Australia,sarah,
TB-21595,Brisbane,blackwell,(APAC),Oceania,Consumer,Queensland,Australia,troy,
DB-12970,Brisbane,budd,(APAC),Oceania,Corporate,Queensland,Australia,darren,
MC-17605,Brisbane,connell,(APAC),Oceania,Corporate,Queensland,Australia,matt,
JE-15475,Brisbane,ellison,(APAC),Oceania,Consumer,Queensland,Australia,jeremy,
AG-10900,Brisbane,gainer,(APAC),Oceania,Consumer,Queensland,Australia,arthur,
GH-14665,Brisbane,hansen,(APAC),Oceania,Consumer,Queensland,Australia,greg,
JJ-15760,Brisbane,jenkins,(APAC),Oceania,Home Office,Queensland,Australia,joel,
AM-10360,Brisbane,mccarthy,(APAC),Oceania,Corporate,Queensland,Australia,alice,
DM-13525,Brisbane,miller,(APAC),Oceania,Corporate,Queensland,Australia,don,
BP-11155,Brisbane,pak,(APAC),Oceania,Consumer,Queensland,Australia,becky,
SP-20545,Brisbane,parks,(APAC),Oceania,Corporate,Queensland,Australia,sibella,
CR-12730,Brisbane,reiter,(APAC),Oceania,Consumer,Queensland,Australia,craig,
TT-21220,Brisbane,thornton,(APAC),Oceania,Consumer,Queensland,Australia,thomas,
AT-10735,Brisbane,thurman,(APAC),Oceania,Consumer,Queensland,Australia,annie,
CV-12295,Brisbane,vanderzanden,(APAC),Oceania,Consumer,Queensland,Australia,christina,
RF-19840,Broken Hill,französisch,(APAC),Oceania,Consumer,New South Wales,Australia,roy,
ME-18010,Bruges,ellison,(EU),Central,Corporate,West Flanders,Belgium,michelle,
DH-13675,Brumado,huffman,(LATAM),South,Home Office,Bahia,Brazil,duane,
BF-1170,Bryansk,ferrer,(EMEA),EMEA,Home Office,Bryansk,Russia,ben,
DJ-3630,Bryansk,jacobs,(EMEA),EMEA,Consumer,Bryansk,Russia,doug,
GA-4515,Buca,ashbrook,(EMEA),EMEA,Consumer,Izmir,Turkey,george,
RC-9825,Budapest,collins,(EMEA),EMEA,Consumer,Budapest,Hungary,roy,
CC-2100,Budapest,cunningham,(EMEA),EMEA,Home Office,Budapest,Hungary,chad,
ML-7395,Budapest,lichtenstein,(EMEA),EMEA,Corporate,Budapest,Hungary,marina,
RM-9675,Budapest,marley,(EMEA),EMEA,Home Office,Budapest,Hungary,robert,
FM-4290,Budapest,merwin,(EMEA),EMEA,Home Office,Budapest,Hungary,frank,
BM-1575,Budapest,murry,(EMEA),EMEA,Corporate,Budapest,Hungary,brendan,
JP-5520,Budapest,pistek,(EMEA),EMEA,Consumer,Budapest,Hungary,jeremy,
ER-3855,Budapest,rittenbach,(EMEA),EMEA,Corporate,Budapest,Hungary,elpida,
AR-405,Budapest,rosenblatt,(EMEA),EMEA,Corporate,Budapest,Hungary,allen,
AT-735,Budapest,thurman,(EMEA),EMEA,Consumer,Budapest,Hungary,annie,
SV-10365,Budapest,vernon,(EMEA),EMEA,Consumer,Budapest,Hungary,seth,
PW-9030,Budapest,webber,(EMEA),EMEA,Corporate,Budapest,Hungary,pauline,
EM-4200,Budënnovsk,minnotte,(EMEA),EMEA,Home Office,Stavropol',Russia,evan,
PA-19060,Buenos Aires,armstrong,(LATAM),South,Home Office,Buenos Aires,Argentina,pete,
CA-12775,Buenos Aires,arntzen,(LATAM),South,Consumer,Buenos Aires,Argentina,cynthia,
RD-19480,Buenos Aires,duston,(LATAM),South,Consumer,Buenos Aires,Argentina,rick,
CH-12070,Buenos Aires,hwang,(LATAM),South,Home Office,Buenos Aires,Argentina,cathy,
SS-20875,Buenos Aires,shariari,(LATAM),South,Consumer,Buenos Aires,Argentina,sung,
CS-12355,Buenos Aires,sundaresam,(LATAM),South,Consumer,Buenos Aires,Argentina,christine,
TT-21265,Buenos Aires,taslimi,(LATAM),South,Corporate,Buenos Aires,Argentina,tim,
MV-7485,Bujumbura,van huff,(Africa),Africa,Consumer,Bujumbura-Mairie,Burundi,mark,
BD-1500,Bulawayo,drucker,(Africa),Africa,Consumer,Bulawayo,Zimbabwe,bradley,
CG-2040,Bulawayo,glotzbach,(Africa),Africa,Home Office,Bulawayo,Zimbabwe,catherine,
TB-21055,Bunbury,butterfield,(APAC),Oceania,Consumer,Western Australia,Australia,ted,
EB-4170,Bur Sudan,bailliet,(Africa),Africa,Consumer,Red Sea,Sudan,evan,
EB-3840,Bur Sudan,ballard,(Africa),Africa,Corporate,Red Sea,Sudan,ellis,
VT-11700,Burgas,takahito,(EMEA),EMEA,Home Office,Burgas,Bulgaria,valerie,
Dp-3240,Burnaby,percer,(Canada),Canada,Home Office,British Columbia,Canada,dean,
GP-14740,Burnley,phonely,(EU),North,Corporate,England,United Kingdom,guy,
JA-5970,Bursa,airdo,(EMEA),EMEA,Consumer,Bursa,Turkey,joseph,
AA-375,Bursa,armold,(EMEA),EMEA,Consumer,Bursa,Turkey,allen,
SD-10485,Bursa,daniels,(EMEA),EMEA,Home Office,Bursa,Turkey,shirley,
LD-7005,Bursa,decherney,(EMEA),EMEA,Consumer,Bursa,Turkey,lisa,
BF-1080,Bursa,folk,(EMEA),EMEA,Consumer,Bursa,Turkey,bart,
RF-9840,Bursa,französisch,(EMEA),EMEA,Consumer,Bursa,Turkey,roy,
PF-9120,Bursa,fuller,(EMEA),EMEA,Consumer,Bursa,Turkey,peter,
AG-765,Bursa,garverick,(EMEA),EMEA,Home Office,Bursa,Turkey,anthony,
IM-5070,Bursa,maddox,(EMEA),EMEA,Consumer,Bursa,Turkey,irene,
KM-6225,Bursa,meade,(EMEA),EMEA,Corporate,Bursa,Turkey,kalyca,
KN-6450,Bursa,nguyen,(EMEA),EMEA,Corporate,Bursa,Turkey,kean,
LS-7200,Bursa,schmidt,(EMEA),EMEA,Corporate,Bursa,Turkey,luke,
DB-3660,Buzau,benoit,(EMEA),EMEA,Consumer,Buzau,Romania,duane,
AF-885,Buzau,foster,(EMEA),EMEA,Consumer,Buzau,Romania,art,
CG-2520,Buzau,gute,(EMEA),EMEA,Consumer,Buzau,Romania,claire,
SP-10650,Buzau,phelps,(EMEA),EMEA,Corporate,Buzau,Romania,stephanie,
AB-600,Bytom,blume,(EMEA),EMEA,Corporate,Silesia,Poland,ann,
DR-12880,Cabo Frio,reichenbach,(LATAM),South,Corporate,Rio de Janeiro,Brazil,dan,
CK-12595,Cachan,kelty,(EU),Central,Consumer,Ile-de-France,France,clytie,
HR-14830,Cagliari,ryan,(EU),South,Corporate,Sardinia,Italy,harold,
NC-18535,Cairns,crebassa,(APAC),Oceania,Corporate,Queensland,Australia,nick,
JL-15835,Cairns,lee,(APAC),Oceania,Consumer,Queensland,Australia,john,
RB-9705,Cairo,barcio,(Africa),Africa,Home Office,Al Qahirah,Egypt,roger,
SB-10185,Cairo,brown,(Africa),Africa,Consumer,Al Qahirah,Egypt,sarah,
JC-5340,Cairo,cacioppo,(Africa),Africa,Consumer,Al Qahirah,Egypt,jasper,
PC-9000,Cairo,chand,(Africa),Africa,Home Office,Al Qahirah,Egypt,pauline,
MC-7635,Cairo,clasen,(Africa),Africa,Corporate,Al Qahirah,Egypt,matthew,
PC-8745,Cairo,coakley,(Africa),Africa,Corporate,Al Qahirah,Egypt,pamela,
AD-180,Cairo,dominguez,(Africa),Africa,Home Office,Al Qahirah,Egypt,alan,
VF-11715,Cairo,freymann,(Africa),Africa,Home Office,Al Qahirah,Egypt,vicky,
VG-11790,Cairo,gonzalez,(Africa),Africa,Consumer,Al Qahirah,Egypt,vivek,
AH-120,Cairo,hane,(Africa),Africa,Home Office,Al Qahirah,Egypt,adrian,
CJ-1875,Cairo,jackson,(Africa),Africa,Corporate,Al Qahirah,Egypt,carl,
AJ-945,Cairo,jarboe,(Africa),Africa,Consumer,Al Qahirah,Egypt,ashley,
DK-3090,Cairo,kipp,(Africa),Africa,Consumer,Al Qahirah,Egypt,dave,
HK-4890,Cairo,kirkland,(Africa),Africa,Corporate,Al Qahirah,Egypt,heather,
JK-6120,Cairo,kriz,(Africa),Africa,Home Office,Al Qahirah,Egypt,julie,
ML-8265,Cairo,lee,(Africa),Africa,Consumer,Al Qahirah,Egypt,muhammed,
HL-5040,Cairo,lopez,(Africa),Africa,Consumer,Al Qahirah,Egypt,hunter,
TM-11010,Cairo,manning,(Africa),Africa,Consumer,Al Qahirah,Egypt,tamara,
VM-11835,Cairo,mathis,(Africa),Africa,Consumer,Al Qahirah,Egypt,vivian,
EM-3810,Cairo,mccrary,(Africa),Africa,Corporate,Al Qahirah,Egypt,eleni,
CM-2115,Cairo,mcguire,(Africa),Africa,Consumer,Al Qahirah,Egypt,chad,
EM-4065,Cairo,mull,(Africa),Africa,Consumer,Al Qahirah,Egypt,erin,
AP-915,Cairo,prichep,(Africa),Africa,Consumer,Al Qahirah,Egypt,arthur,
SR-10425,Cairo,roach,(Africa),Africa,Home Office,Al Qahirah,Egypt,sharelle,
PS-9045,Cairo,sewall,(Africa),Africa,Home Office,Al Qahirah,Egypt,penelope,
TT-11265,Cairo,taslimi,(Africa),Africa,Corporate,Al Qahirah,Egypt,tim,
ST-10530,Cairo,tom,(Africa),Africa,Consumer,Al Qahirah,Egypt,shui,
SW-10455,Cairo,weien,(Africa),Africa,Consumer,Al Qahirah,Egypt,shaun,
KW-6435,Cairo,willman,(Africa),Africa,Consumer,Al Qahirah,Egypt,katrina,
SM-10320,Calabar,miller,(Africa),Africa,Home Office,Cross River,Nigeria,sean,
PO-8850,Calabar,o'brill,(Africa),Africa,Consumer,Cross River,Nigeria,patrick,
PR-8880,Calabar,ryan,(Africa),Africa,Consumer,Cross River,Nigeria,patrick,
MD-7350,Calgary,dona,(Canada),Canada,Consumer,Alberta,Canada,maribeth,
ML-7755,Calgary,ludwig,(Canada),Canada,Home Office,Alberta,Canada,max,
JR-15700,Caloundra,rupert,(APAC),Oceania,Consumer,Queensland,Australia,jocasta,
MC-17275,Camarillo,crier,(US),West,Consumer,California,United States,marc,93010
SS-20515,Campeche,schmidt,(LATAM),North,Home Office,Campeche,Mexico,shirley,
JF-15190,Canberra,frazer,(APAC),Oceania,Consumer,Australian Capital Territory,Australia,jamie,
RH-19510,Canberra,huthwaite,(APAC),Oceania,Home Office,Australian Capital Territory,Australia,rick,
EM-14095,Canberra,martin,(APAC),Oceania,Corporate,Australian Capital Territory,Australia,eudokia,
BT-11440,Canberra,trafton,(APAC),Oceania,Consumer,Australian Capital Territory,Australia,bobby,
CM-12715,Cancún,molinari,(LATAM),North,Corporate,Quintana Roo,Mexico,craig,
LF-7185,Cankaya,foster,(EMEA),EMEA,Consumer,Ankara,Turkey,luke,
HD-4785,Cape Town,dahlen,(Africa),Africa,Home Office,Western Cape,South Africa,harold,
TH-11115,Cape Town,hudgings,(Africa),Africa,Corporate,Western Cape,South Africa,thea,
QJ-9255,Cape Town,jones,(Africa),Africa,Corporate,Western Cape,South Africa,quincy,
AS-90,Cape Town,shillingsburg,(Africa),Africa,Consumer,Western Cape,South Africa,adam,
CV-2805,Cape Town,voltz,(Africa),Africa,Corporate,Western Cape,South Africa,cynthia,
BW-1065,Cape Town,weirich,(Africa),Africa,Consumer,Western Cape,South Africa,barry,
RW-9540,Cape Town,wilson,(Africa),Africa,Corporate,Western Cape,South Africa,rick,
MJ-17740,Carrefour,jones,(LATAM),Caribbean,Consumer,Ouest,Haiti,max,
NZ-18565,Cartagena,zandusky,(LATAM),South,Home Office,Bolívar,Colombia,nick,
KD-6345,Casablanca,ducich,(Africa),Africa,Consumer,Grand Casablanca,Morocco,katherine,
JD-6060,Casablanca,dunbar,(Africa),Africa,Consumer,Grand Casablanca,Morocco,julia,
ME-7320,Casablanca,etezadi,(Africa),Africa,Home Office,Grand Casablanca,Morocco,maria,
JH-5910,Casablanca,howell,(Africa),Africa,Consumer,Grand Casablanca,Morocco,jonathan,
AI-855,Casablanca,irving,(Africa),Africa,Consumer,Grand Casablanca,Morocco,arianne,
PS-8970,Casablanca,stevenson,(Africa),Africa,Home Office,Grand Casablanca,Morocco,paul,
BW-1200,Casablanca,wallace,(Africa),Africa,Consumer,Grand Casablanca,Morocco,ben,
LW-7215,Casablanca,weiss,(Africa),Africa,Consumer,Grand Casablanca,Morocco,luke,
CY-2745,Casablanca,yedwab,(Africa),Africa,Corporate,Grand Casablanca,Morocco,craig,
CS-12490,Castellammare di Stabia,schnelling,(EU),South,Corporate,Campania,Italy,cindy,
RA-19915,Castelldefels,applegate,(EU),South,Consumer,Catalonia,Spain,russell,
BW-11065,Catania,weirich,(EU),South,Consumer,Sicily,Italy,barry,
TB-21355,Cedar Hill,boyes,(US),Central,Corporate,Texas,United States,todd,75104
HA-4905,Centurion,abelman,(Africa),Africa,Consumer,Gauteng,South Africa,helen,
LH-7155,Chelyabinsk,haushalter,(EMEA),EMEA,Consumer,Chelyabinsk,Russia,logan,
TP-11565,Chelyabinsk,poddar,(EMEA),EMEA,Corporate,Chelyabinsk,Russia,tracy,
AG-10270,Chemnitz,grove,(EU),Central,Consumer,Saxony,Germany,alejandro,
AH-10690,Chenzhou,häberlin,(APAC),North Asia,Corporate,Hunan,China,anna,
PK-8910,Chernihiv,knutson,(EMEA),EMEA,Home Office,Chernihiv,Ukraine,paul,
NP-8685,Chernihiv,pelletier,(EMEA),EMEA,Home Office,Chernihiv,Ukraine,nora,
JO-15550,Chester,ocampo,(US),East,Home Office,Pennsylvania,United States,jesus,19013
AH-10030,Chesterfield,hawkins,(EU),North,Corporate,England,United Kingdom,aaron,
ND-18370,Chetumal,decherney,(LATAM),North,Consumer,Quintana Roo,Mexico,natalie,
EB-13840,Chicago,ballard,(US),Central,Corporate,Illinois,United States,ellis,60623
NF-18595,Chicago,fjeld,(US),Central,Home Office,Illinois,United States,nicole,60610
KM-6375,Chililabombwe,murray,(Africa),Africa,Home Office,Copperbelt,Zambia,katherine,
CS-1950,Chimoio,soltero,(Africa),Africa,Consumer,Manica,Mozambique,carlos,
JO-15280,Chinandega,o'carroll,(LATAM),Central,Consumer,Chinandega,Nicaragua,jas,
DD-3570,Chingola,dickinson,(Africa),Africa,Consumer,Copperbelt,Zambia,dorothy,
SM-10005,Chingola,matthias,(Africa),Africa,Consumer,Copperbelt,Zambia,sally,
VB-11745,Chisinau,brennan,(EMEA),EMEA,Corporate,Chisinau,Moldova,victoria,
JK-5205,Chisinau,kunitz,(EMEA),EMEA,Consumer,Chisinau,Moldova,jamie,
MN-7935,Chitungwiza,nguyen,(Africa),Africa,Consumer,Harare,Zimbabwe,michael,
DN-3690,Chitungwiza,noonan,(Africa),Africa,Consumer,Harare,Zimbabwe,duane,
CS-12505,Clermont-Ferrand,stewart,(EU),Central,Consumer,Auvergne,France,cindy,
EH-13945,Coacalco,hoffmann,(LATAM),North,Consumer,México,Mexico,eric,
ED-13885,Cologne,ducich,(EU),Central,Home Office,North Rhine-Westphalia,Germany,emily,
CJ-2010,Coquitlam,jumper,(Canada),Canada,Consumer,British Columbia,Canada,caroline,
AS-225,Cotonou,schoenberger,(Africa),Africa,Corporate,Littoral,Benin,alan,
TS-11430,Cotonou,stivers,(Africa),Africa,Corporate,Littoral,Benin,tom,
TC-11295,Dakar,carlisle,(Africa),Africa,Consumer,Dakar,Senegal,toby,
HF-4995,Dakar,flentye,(Africa),Africa,Consumer,Dakar,Senegal,herbert,
AG-675,Dakar,gayman,(Africa),Africa,Consumer,Dakar,Senegal,anna,
MM-8055,Dakar,moray,(Africa),Africa,Consumer,Dakar,Senegal,michelle,
TS-11655,Dakar,schmidt,(Africa),Africa,Consumer,Dakar,Senegal,trudy,
PB-8805,Damaturu,bzostek,(Africa),Africa,Home Office,Yobe,Nigeria,patrick,
AG-900,Dar es Salaam,gainer,(Africa),Africa,Consumer,Dar Es Salaam,Tanzania,arthur,
AG-330,Dar es Salaam,grayson,(Africa),Africa,Consumer,Dar Es Salaam,Tanzania,alex,
HH-5010,Dar es Salaam,holden,(Africa),Africa,Corporate,Dar Es Salaam,Tanzania,hilary,
MK-7905,Dar es Salaam,kennedy,(Africa),Africa,Corporate,Dar Es Salaam,Tanzania,michael,
CM-1815,Dar es Salaam,mcmahon,(Africa),Africa,Corporate,Dar Es Salaam,Tanzania,candace,
XP-11865,Dar es Salaam,preis,(Africa),Africa,Consumer,Dar Es Salaam,Tanzania,xylona,
TR-11325,Dar es Salaam,ritter,(Africa),Africa,Consumer,Dar Es Salaam,Tanzania,toby,
JR-6210,Dartmouth,ritter,(Canada),Canada,Corporate,Nova Scotia,Canada,justin,
DK-12895,David,kaydos,(LATAM),Central,Consumer,Chiriquí,Panama,dana,
KN-6390,Dayr az Zawr,nockton,(EMEA),EMEA,Corporate,Dayr Az Zawr,Syria,katherine,
JL-5850,Denizli,lucas,(EMEA),EMEA,Consumer,Denizli,Turkey,john,
CM-12655,Depok,mitchell,(APAC),Southeast Asia,Home Office,Yogyakarta,Indonesia,corinna,
LW-7125,Derbent,willingham,(EMEA),EMEA,Consumer,Dagestan,Russia,liz,
JS-6030,Diyarbakir,smith,(EMEA),EMEA,Consumer,Diyarbakir,Turkey,joy,
KD-6495,Djougou,dawkins,(Africa),Africa,Corporate,Donga,Benin,keith,
TB-11400,Dnipropetrovs'k,boeckenhauer,(EMEA),EMEA,Consumer,Dnipropetrovs'k,Ukraine,tom,
JF-5490,Dnipropetrovs'k,farry,(EMEA),EMEA,Consumer,Dnipropetrovs'k,Ukraine,jeremy,
RA-9885,Donets'k,ausman,(EMEA),EMEA,Corporate,Donetsk,Ukraine,ruben,
NB-8580,Donets'k,brennan,(EMEA),EMEA,Corporate,Donetsk,Ukraine,nicole,
CT-1995,Donets'k,triggs,(EMEA),EMEA,Consumer,Donetsk,Ukraine,carol,
DB-3405,Drobeta-Turnu Severin,blanton,(EMEA),EMEA,Consumer,Mehedinti,Romania,denny,
LE-6810,Drogobych,elliston,(EMEA),EMEA,Consumer,L'viv,Ukraine,laurel,
CS-2130,Edmonton,sievert,(Canada),Canada,Consumer,Alberta,Canada,chad,
JW-6075,El Jadida,west,(Africa),Africa,Consumer,Doukkala-Abda,Morocco,julia,
SC-10230,Elbasan,coram,(EMEA),EMEA,Corporate,Elbasan,Albania,scot,
AJ-795,Eskisehir,johnson,(EMEA),EMEA,Corporate,Eskisehir,Turkey,anthony,
KL-6645,Etimesgut,lonsdale,(EMEA),EMEA,Consumer,Ankara,Turkey,ken,
ND-8370,Gaziantep,decherney,(EMEA),EMEA,Consumer,Gaziantep,Turkey,natalie,
JF-5565,Gaziantep,fjeld,(EMEA),EMEA,Consumer,Gaziantep,Turkey,jill,
AH-30,Gdansk,hawkins,(EMEA),EMEA,Corporate,Pomerania,Poland,aaron,
LT-7110,Gdansk,thompson,(EMEA),EMEA,Consumer,Pomerania,Poland,liz,
MZ-7515,Gdansk,zewe,(EMEA),EMEA,Corporate,Pomerania,Poland,mary,
AG-390,Gitarama,goldenen,(Africa),Africa,Consumer,Southern,Rwanda,allen,
LR-6915,Gorgan,radford,(EMEA),EMEA,Consumer,Golestan,Iran,lena,
HR-4830,Guelma,ryan,(Africa),Africa,Corporate,Guelma,Algeria,harold,
CM-2190,Gyor,melton,(EMEA),EMEA,Consumer,Gyor,Hungary,charlotte,
AH-585,Hamadan,hood,(EMEA),EMEA,Consumer,Hamadan,Iran,angele,
DL-2865,Hamadan,lawera,(EMEA),EMEA,Consumer,Hamadan,Iran,dan,
DB-3120,Hamilton,bremer,(Canada),Canada,Corporate,Ontario,Canada,david,
RW-9630,Hamilton,williams,(Canada),Canada,Corporate,Ontario,Canada,rob,
KL-6555,Hargeysa,lampkin,(Africa),Africa,Corporate,Woqooyi Galbeed,Somalia,kelly,
BD-1605,Holon,dahlen,(EMEA),EMEA,Consumer,Tel Aviv,Israel,brian,
SC-10380,Homs,collister,(EMEA),EMEA,Consumer,Hims,Syria,shahid,
CD-2790,Homyel',delaney,(EMEA),EMEA,Home Office,Homyel',Belarus,cynthia,
GA-4725,Horlivka,armstrong,(EMEA),EMEA,Consumer,Donetsk,Ukraine,guy,
DL-3315,Hrodna,latchford,(EMEA),EMEA,Consumer,Hrodna,Belarus,delfina,
BE-1455,Huambo,eason,(Africa),Africa,Home Office,Huambo,Angola,brad,
